 26102004  19   3 0620001 1 94.61***** 22.49* 3M** **00000000 **1******* LL 00464164 00611544  41 * 78 ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620002 1105.32***** 22.29* 2 ** **00000000 ********** LL 00464164 00611544  41 * 62 ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620003 1 39.69*****  5.88* 1 ** **00000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620004 1 12.19*****  1.56* 1 ** **00000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620005 2 67.6046.27 ****** 4 ** 2400000000 ***1****** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620006 2 71.3249.55 ****** 4 ** 1400000000 ****1***** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620007 2 77.3157.23 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620008 2 64.6346.40 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620009 2 55.6348.11 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620010 2 68.5946.15 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620011 2 79.0557.36 ****** 4 ** 2400000000 *****1**** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620012 2 68.9547.43 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620013 2 70.6751.56 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620014 2 58.3041.63 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620015 2 60.2745.98 ****** 4 ** 1400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620016 2 74.4853.47 ****** 4 ** 2400000000 ******1*** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620017 2 65.7347.29 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620018 2 65.7345.19 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620019 2 63.6046.63 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620020 2 62.7346.42 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620021 2 75.3752.61 ****** 4 ** 2400000000 *****1**** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620022 2 73.2949.43 ****** 4 ** 1400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620023 2 66.5547.02 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620024 2 62.6144.37 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620025 2 66.6648.90 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620026 2 78.2057.46 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620027 2 75.8355.79 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620028 2 61.4643.34 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620029 2 55.0138.71 ****** 3 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620030 2 52.9238.90 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620031 2 68.2147.40 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620032 2 65.5146.50 ****** 3 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620033 2 66.0045.34 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620034 2 68.6045.86 ****** 4 ** 1400000000 ****1***** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620035 2 62.7843.05 ****** 3 ** 2400000000 ******1**1 LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620036 2 69.8451.33 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620037 2 64.4746.09 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620038 2 74.0456.30 ****** 4 ** 1400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620039 2 66.4347.83 ****** 3 ** 1400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620040 2 68.2048.34 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620041 2 57.5142.50 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620042 2 64.9945.43 ****** 4 ** 1400000000 *1******** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620043 2 65.3847.38 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620044 2 65.6844.17 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620045 2 67.3147.79 ****** 4 ** 2400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 0620046 2 65.3845.01 ****** 4 ** 1400000000 ********** LL 00464164 00611544  41 **** ****       MARCEL/DAVID          ***** *                
