 25062004 19    3 0080001 1109.30***** ****** 1 ** **00000000 1****1**** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080002 1117.20***** 31.26* 1 ** **00000000 **1******* LL 04654313 06114204  34 * 40 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080003 1 80.38***** 14.19* 1 ** **00000000 ********** LL 04654313 06114204  34 * 56 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080004 1 85.23***** 14.68* 2 ** **00000000 ******1*** LL 04654313 06114204  34 * 68 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080005 1 98.09***** 24.19* 1 ** **00000000 1********* LL 04654313 06114204  34 * 45 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080006 1111.23***** 26.38* 1 ** **00000000 ********** LL 04654313 06114204  34 * 20 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080007 1110.18***** ****** 1 ** **00000000 1****1**** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080008 1 68.34***** 12.34* 1 ** **00000000 ********** LL 04654313 06114204  34 * 53 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080009 1105.34***** 25.37* 1 ** **00000000 ********** LL 04654313 06114204  34 * 48 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080010 1113.02***** 29.76* 1 ** **00000000 ********** LL 04654313 06114204  34 * 36 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080011 1110.64***** 27.13* 1 ** **00000000 ********** LL 04654313 06114204  34 * 45 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080012 1 72.07***** 12.13* 2 ** **00000000 ********** LL 04654313 06114204  34 * 58 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080013 1100.70***** 22.72* 1 ** **00000000 ********** LL 04654313 06114204  34 * 20 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080014 1112.16***** 28.99* 1 ** **00000000 ********** LL 04654313 06114204  34 * 53 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080015 1 82.74***** 18.00* 5 ** **00000000 ***11***** LL 04654313 06114204  34 * 64 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080016 1123.29***** 33.76* 1 ** **00000000 ********** LL 04654313 06114204  34 * 54 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080017 1 78.97***** 18.48* 3M** **00000000 ********** LL 04654313 06114204  34 * 76 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080018 1 76.37***** 13.62* 2 ** **00000000 ********** LL 04654313 06114204  34 * 64 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080019 1 82.34***** 14.22* 2 ** **00000000 ********** LL 04654313 06114204  34 * 55 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080020 1 81.40***** 18.52* 4 ** **00000000 ***1****** LL 04654313 06114204  34 * 68 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080021 1 62.53***** 12.32* 1 ** **00000000 ********** LL 04654313 06114204  34 * 60 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080022 1 81.21***** 14.06* 2 ** **00000000 ********** LL 04654313 06114204  34 * 67 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080023 1123.74***** 30.78* 3M** **00000000 ********** LL 04654313 06114204  34 * 87 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080024 1108.64***** 28.58* 1 ** **00000000 ********** LL 04654313 06114204  34 * 47 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080025 1 74.57***** 12.54* 1 ** **00000000 ********** LL 04654313 06114204  34 * 59 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080026 1 69.07***** 11.20* 2 ** **00000000 ********** LL 04654313 06114204  34 * 56 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080027 1 65.25***** 13.67* 1 ** **00000000 ********** LL 04654313 06114204  34 * 70 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080028 1 63.96*****  9.90* 1 ** **00000000 ********** LL 04654313 06114204  34 * 60 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080029 1 62.65***** 13.20* 1 ** **00000000 ********** LL 04654313 06114204  34 * 68 ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080030 1 48.81*****  7.52* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080031 1 49.24*****  6.68* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080032 1 39.18*****  5.70* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080033 1 40.03*****  5.73* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080034 1 45.72*****  7.16* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080035 1 42.34*****  5.94* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080036 1 36.36*****  5.10* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080037 1 36.20*****  5.46* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080038 1 46.57*****  7.28* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080039 1 50.00*****  7.68* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080040 1 35.72*****  4.95* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080041 1 53.33*****  8.63* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080042 1 37.96*****  5.47* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080043 1 34.54*****  5.38* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080044 1 35.35*****  4.90* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080045 1 35.65*****  4.85* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080046 1 32.71*****  4.33* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080047 1 41.67*****  5.62* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080048 1 33.82*****  5.00* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080049 1 30.99*****  4.51* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080050 1 35.47*****  5.12* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080051 1 49.15*****  7.19* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080052 1 42.74*****  5.91* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080053 1 36.63*****  5.25* 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
 25062004 19    3 0080054 1 33.99***** ****** 1 ** **00000000 ********** LL 04654313 06114204  34 **** ****       CLAUDE & STEPHANE ALB ***** *                
