 20062008 19    3 0040001 1 99.09***** 19.22* 1 ** **00000000 ********** LL 04707305 04707383  93 * 56 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040002 1107.87***** 27.30* 3 ** **00000000 *1******** LL 04707305 04707383  93 * 82 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040003 1125.81***** 33.89* 3 ** **00000000 ********** LL 04707305 04707383  93 * 90 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040004 1116.16***** 31.00* 3 ** **00000000 ********** LL 04707305 04707383  93 * 85 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040005 1123.58***** 32.31* 3 ** **00000000 ********** LL 04707305 04707383  93 * 91 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040006 1104.45***** 20.07* 1 ** **00000000 ********** LL 04707305 04707383  93 * 66 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040007 1106.27***** 19.59* 1 ** **00000000 ********** LL 04707305 04707383  93 * 64 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040008 1119.87***** 31.41* 3 ** **00000000 ********** LL 04707305 04707383  93 * 90 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040009 1 78.25***** 17.85* 3 ** **00000000 ********** LL 04707305 04707383  93 * 82 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040010 1 75.60***** 16.07* 3 ** **00000000 **1******* LL 04707305 04707383  93 * 76 ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040011 1 13.34*****  1.22* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040012 1 24.67*****  3.17* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040013 1 16.52*****  2.29* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040014 1 13.01*****  0.80* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040015 1 14.75*****  1.29* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040016 1 16.13*****  1.97* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040017 1 15.64*****  1.94* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040018 1 15.44*****  1.73* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040019 1 15.29*****  2.14* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040020 1 15.34*****  2.07* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040021 1 10.20*****  1.00* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040022 1 15.24*****  1.97* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040023 1 10.12*****  1.24* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040024 1 10.80*****  1.06* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040025 1 15.15*****  1.78* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040026 1 14.67*****  1.87* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040027 1 11.48*****  1.60* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040028 1 15.66*****  2.08* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040029 1 10.66*****  0.86* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040030 1 15.55*****  1.63* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040031 1 10.92*****  1.24* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
 20062008 19    3 0040032 1 11.07*****  1.15* 1 ** **00000000 ********** LL 04707305 04707383  93 **** ****       PIERRE B. & MARCEL H. ***** *                
